22138,430  ,4300805,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｱｲｵｲﾁｮｳ,静岡県,浜松市中央区,相生町,0,0,0,0,0,0
22138,430  ,4300927,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｱｻﾋﾁｮｳ,静岡県,浜松市中央区,旭町,0,0,0,0,0,0
22138,430  ,4300945,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲｹﾏﾁ,静岡県,浜松市中央区,池町,0,0,0,0,0,0
22138,430  ,4300928,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ),静岡県,浜松市中央区,板屋町（次のビルを除く）,0,0,0,0,0,0
22138,430  ,4307790,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（地階・階層不明）,0,0,0,0,0,0
22138,430  ,4307701,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(1ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１階）,0,0,0,0,0,0
22138,430  ,4307702,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(2ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２階）,0,0,0,0,0,0
22138,430  ,4307703,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(3ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３階）,0,0,0,0,0,0
22138,430  ,4307704,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(4ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（４階）,0,0,0,0,0,0
22138,430  ,4307705,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(5ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（５階）,0,0,0,0,0,0
22138,430  ,4307706,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(6ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（６階）,0,0,0,0,0,0
22138,430  ,4307707,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(7ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（７階）,0,0,0,0,0,0
22138,430  ,4307708,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(8ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（８階）,0,0,0,0,0,0
22138,430  ,4307709,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(9ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（９階）,0,0,0,0,0,0
22138,430  ,4307710,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(10ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１０階）,0,0,0,0,0,0
22138,430  ,4307711,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(11ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１１階）,0,0,0,0,0,0
22138,430  ,4307712,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(12ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１２階）,0,0,0,0,0,0
22138,430  ,4307713,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(13ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１３階）,0,0,0,0,0,0
22138,430  ,4307714,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(14ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１４階）,0,0,0,0,0,0
22138,430  ,4307715,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(15ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１５階）,0,0,0,0,0,0
22138,430  ,4307716,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(16ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１６階）,0,0,0,0,0,0
22138,430  ,4307717,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(17ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１７階）,0,0,0,0,0,0
22138,430  ,4307718,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(18ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１８階）,0,0,0,0,0,0
22138,430  ,4307719,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(19ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（１９階）,0,0,0,0,0,0
22138,430  ,4307720,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(20ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２０階）,0,0,0,0,0,0
22138,430  ,4307721,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(21ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２１階）,0,0,0,0,0,0
22138,430  ,4307722,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(22ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２２階）,0,0,0,0,0,0
22138,430  ,4307723,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(23ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２３階）,0,0,0,0,0,0
22138,430  ,4307724,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(24ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２４階）,0,0,0,0,0,0
22138,430  ,4307725,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(25ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２５階）,0,0,0,0,0,0
22138,430  ,4307726,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(26ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２６階）,0,0,0,0,0,0
22138,430  ,4307727,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(27ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２７階）,0,0,0,0,0,0
22138,430  ,4307728,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(28ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２８階）,0,0,0,0,0,0
22138,430  ,4307729,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(29ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（２９階）,0,0,0,0,0,0
22138,430  ,4307730,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(30ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３０階）,0,0,0,0,0,0
22138,430  ,4307731,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(31ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３１階）,0,0,0,0,0,0
22138,430  ,4307732,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(32ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３２階）,0,0,0,0,0,0
22138,430  ,4307733,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(33ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３３階）,0,0,0,0,0,0
22138,430  ,4307734,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(34ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３４階）,0,0,0,0,0,0
22138,430  ,4307735,ｼｽﾞｵｶｹﾝ,ﾊﾏﾏﾂｼﾁｭｳｵｳｸ,ｲﾀﾔﾏﾁﾊﾏﾏﾂｱｸﾄﾀﾜｰ(35ｶｲ),静岡県,浜松市中央区,板屋町浜松アクトタワー（３５階）,0,0,0,0,0,0
